Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Road Cycling,2021-12-10 06:00:20,false,"Rionegro - Recuperación activa carretera fc","47.82","584","02:00:38","132","181","2.5","0","0","23.8","49.8","332","349","0.00","0.0","0.0","0","79","129","--","0.0","--","0","0","0.0","0.0","9107","0","0","0","0:00","12.0","0:00","No","00:06.56","8","0.0","28","17","37","02:00:16","02:00:38","2,085","2,155"
Road Cycling,2021-12-09 06:06:24,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","42.64","620","02:06:48","131","181","2.7","0","0","20.2","51.3","311","327","0.00","0.0","0.0","0","79","114","--","0.0","--","0","0","0.0","0.0","9612","0","0","0","0:00","15.0","0:00","No","00:02.14.5","13","0.0","27","18","36","02:05:52","02:06:48","2,026","2,147"
Road Cycling,2021-12-08 07:08:42,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","48.44","856","02:35:49","141","191","3.5","0","0","18.7","61.1","560","565","0.00","0.0","0.0","0","79","123","--","0.0","--","0","0","0.0","0.0","11449","0","0","0","0:00","16.0","0:00","No","04:00.00","13","0.0","29","16","44","02:33:14","04:04:53","2,126","2,378"
Road Cycling,2021-12-07 06:04:25,false,"Rionegro - Recuperación activa carretera fc","47.35","607","02:02:47","133","185","2.6","0","0","23.1","49.4","371","374","0.00","0.0","0.0","0","78","121","--","0.0","--","0","0","0.0","0.0","9201","0","0","0","0:00","14.0","0:00","No","01:03.43.9","8","0.0","27","18","39","02:01:33","02:03:20","2,083","2,140"
Road Cycling,2021-12-05 10:51:49,false,"Rionegro Road Cycling","73.14","1,043","03:22:34","141","187","3.2","0","0","21.7","54.0","620","595","0.00","0.0","0.0","0","79","169","--","0.0","--","0","0","0.0","0.0","15262","0","0","0","0:00","24.0","0:00","No","02:30.81.7","10","0.0","29","19","42","03:21:38","03:31:30","2,089","2,447"
Road Cycling,2021-12-04 07:09:55,false,"Rionegro Road Cycling","52.50","1,049","02:34:37","156","200","5.0","0","0","20.4","74.8","700","702","0.00","0.0","0.0","0","78","134","--","0.0","--","0","0","0.0","0.0","10526","0","0","0","0:00","13.0","0:00","No","13:20.71.9","7","0.0","34","19","49","02:31:32","03:26:40","2,106","2,525"
Road Cycling,2021-12-03 16:02:02,false,"Rionegro - Recuperación activa carretera fc","42.68","596","02:00:12","132","178","2.5","0","0","21.3","47.9","323","329","0.00","0.0","0.0","0","79","130","--","0.0","--","0","0","0.0","0.0","8735","0","0","0","0:00","18.0","0:00","No","00:04.22.8","8","0.0","29","19","37","01:55:46","02:00:12","2,117","2,194"
Road Cycling,2021-12-02 06:10:00,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","43.11","653","02:12:02","130","178","2.6","0","0","19.6","46.4","325","330","0.00","0.0","0.0","0","79","113","--","0.0","--","0","0","0.0","0.0","10053","0","0","0","0:00","15.0","0:00","No","00:09.61.9","13","0.0","28","16","40","02:10:23","02:12:51","2,123","2,234"
Road Cycling,2021-12-01 11:27:56,false,"Rionegro - Recuperación activa carretera fc","38.04","521","01:57:34","126","176","2.1","0","0","19.4","48.2","303","289","0.00","0.0","0.0","0","78","122","--","0.0","--","0","0","0.0","0.0","8353","0","0","0","0:00","22.0","0:00","No","22:01.04.2","5","0.0","26","18","33","01:55:44","01:57:34","2,123","2,282"
Road Cycling,2021-11-30 16:09:02,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","47.36","671","02:25:56","128","183","2.6","0","0","19.5","48.8","332","346","0.00","0.0","0.0","0","77","117","--","0.0","--","0","0","0.0","0.0","10493","0","0","0","0:00","17.0","0:00","No","00:05.72.3","17","0.0","26","17","38","02:23:32","02:28:10","2,119","2,201"
Road Cycling,2021-11-25 05:55:39,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","43.17","637","02:16:08","125","172","2.4","0","0","19.0","50.5","321","331","0.00","0.0","0.0","0","74","119","--","0.0","--","0","0","0.0","0.0","9430","0","0","0","0:00","14.0","0:00","No","00:18.75.6","17","0.0","27","16","40","02:14:24","02:18:18","2,106","2,167"
Road Cycling,2021-11-24 11:00:31,false,"Rionegro - Recuperación activa carretera fc","43.22","579","02:00:33","131","179","2.3","0","0","21.5","48.9","325","310","0.00","0.0","0.0","0","75","114","--","0.0","--","0","0","0.0","0.0","8505","0","0","0","0:00","21.0","0:00","No","00:05.52.6","8","0.0","26","19","37","01:58:20","02:00:33","2,090","2,313"
Road Cycling,2021-11-23 06:19:01,false,"Rionegro - CAMBIO DE RITMO SUB UMBRAL FC","47.48","636","02:19:58","124","173","2.4","0","0","20.4","68.3","331","344","0.00","0.0","0.0","0","75","106","--","0.0","--","0","0","0.0","0.0","9720","0","0","0","0:00","15.0","0:00","No","00:23.19","17","0.0","26","13","38","02:17:14","02:19:58","2,113","2,217"
Road Cycling,2021-11-21 11:09:08,false,"Rionegro Road Cycling","48.42","1,092","02:36:51","153","192","4.6","0","0","18.5","58.5","830","797","0.00","0.0","0.0","0","65","124","--","0.0","--","0","0","0.0","0.0","8932","0","0","0","0:00","19.0","0:00","No","01:36.31.7","7","0.0","32","20","43","02:33:40","03:05:19","2,045","2,617"
Road Cycling,2021-11-20 07:08:57,false,"Rionegro - AEROBICO RITMO 3carretera FC","53.35","755","03:09:35","117","174","1.8","0","0","16.9","50.9","425","418","0.00","0.0","0.0","0","66","104","--","0.0","--","0","0","0.0","0.0","11160","0","0","0","0:00","17.0","0:00","No","00:06.20.4","21","0.0","24","12","39","03:05:01","04:15:45","2,117","2,204"
Road Cycling,2021-11-19 06:13:28,false,"Rionegro Road Cycling","42.06","585","01:54:05","132","179","2.4","0","0","22.1","47.3","314","326","0.00","0.0","0.0","0","73","113","--","0.0","--","0","0","0.0","0.0","7868","0","0","0","0:00","13.0","0:00","No","06:59.19.1","6","0.0","27","19","39","01:49:39","01:54:05","2,103","2,164"
Road Cycling,2021-11-17 06:09:51,false,"Rionegro - CADENCIA CARRETERA FC","43.08","542","02:07:24","122","180","2.0","0","0","20.3","61.8","321","332","0.00","0.0","0.0","0","72","123","--","0.0","--","0","0","0.0","0.0","8710","0","0","0","0:00","13.0","0:00","No","00:17.11.4","20","0.0","25","14","38","02:05:35","02:07:24","2,109","2,168"
Road Cycling,2021-11-16 06:30:57,false,"Rionegro - PRUEBA DE FTP CARRETERA FC","31.68","533","01:34:03","139","190","3.6","0","0","20.2","53.8","297","283","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","0.0","0.0","--","0","0","0","0:00","15.0","0:00","No","02:00.00","10","0.0","29","10","54","01:31:36","01:35:01","2,103","2,138"
Road Cycling,2021-11-15 16:12:46,false,"Rionegro - Rodada previa al ftp","34.81","554","01:40:26","138","179","2.8","0","0","20.8","57.6","385","390","0.00","0.0","0.0","0","68","109","--","0.0","--","0","0","0.0","0.0","6099","0","0","0","0:00","15.0","0:00","No","00:25.70.8","6","0.0","28","15","38","01:38:45","01:46:07","2,110","2,188"
Road Cycling,2021-11-13 08:17:24,false,"Rionegro Road Cycling","54.08","1,446","03:06:38","0","0","--","0","0","17.4","62.5","849","839","0.00","0.0","0.0","0","65","126","--","0.0","--","0","0","0.0","0.0","9608","0","0","0","0:00","16.0","0:00","No","00:01.99","10","0.0","--","--","--","02:41:00","49:55:45","2,120","2,534"
Indoor Cycling,2021-11-12 06:19:42,false,"Zone 2 Aerobic","39.31","576","02:00:06","131","145","2.3","0","0","19.6","26.3","--","--","0.00","0.0","0.0","0","89","109","--","0.0","--","0","0","0.0","0.0","10698","0","0","0","0:00","18.0","0:00","No","00:05.64.5","2","0.0","26","17","34","02:00:05","02:01:45","--","--"
Indoor Cycling,2021-11-11 06:06:58,false,"Zone 5 Intervals (3 Times)","17.76","336","01:02:03","136","185","2.5","0","0","17.2","54.5","--","--","0.00","0.0","0.0","0","80","142","--","0.0","--","0","0","0.0","0.0","4973","0","0","0","0:00","17.0","0:00","No","00:05.00","20","0.0","28","10","48","01:01:39","01:02:03","--","--"
Indoor Cycling,2021-11-10 06:11:38,false,"Aerobic with Tempo Intervals","21.38","369","01:04:07","139","169","2.6","0","0","20.0","32.3","--","--","0.00","0.0","0.0","0","90","115","--","0.0","--","0","0","0.0","0.0","5743","0","0","0","0:00","18.0","0:00","No","00:05.88.6","13","0.0","26","11","37","01:03:48","01:04:07","--","--"
Indoor Cycling,2021-11-09 06:42:38,false,"Zone 2 Aerobic","37.26","588","02:00:02","133","152","2.3","0","0","18.6","24.8","--","--","0.00","0.0","0.0","0","82","112","--","0.0","--","0","0","0.0","0.0","9830","0","0","0","0:00","19.0","0:00","No","00:01.80.7","2","0.0","26","16","36","01:59:46","02:00:02","--","--"
Road Cycling,2021-11-07 07:40:53,false,"La Ceja Road Cycling","58.40","1,290","02:50:15","161","196","5.0","0","0","20.6","56.3","1,012","1,009","0.00","0.0","0.0","0","65","115","--","0.0","--","0","0","0.0","0.0","9895","0","0","0","0:00","16.0","0:00","No","04:35.44.6","8","0.0","34","14","46","02:49:39","03:27:46","2,140","2,530"
Road Cycling,2021-11-06 08:07:04,false,"Rionegro Road Cycling","55.66","1,243","02:28:11","169","199","5.0","0","0","22.5","56.2","755","741","0.00","0.0","0.0","0","69","120","--","0.0","--","0","0","0.0","0.0","8838","0","0","0","0:00","18.0","0:00","No","14:49.84.6","7","0.0","37","20","48","02:26:52","04:29:25","2,110","2,624"
Indoor Cycling,2021-11-04 06:37:22,false,"Zone 5 Intervals (3 Times)","16.00","338","01:01:40","139","188","2.6","0","0","15.6","51.4","--","--","0.00","0.0","0.0","0","75","154","--","0.0","--","0","0","0.0","0.0","4594","0","0","0","0:00","18.0","0:00","No","00:05.00","20","0.0","26","12","47","01:00:19","01:01:40","--","--"
Indoor Cycling,2021-11-03 06:12:42,false,"Aerobic with Tempo Intervals","20.67","363","01:03:41","138","172","2.6","0","0","19.5","34.5","--","--","0.00","0.0","0.0","0","90","110","--","0.0","--","0","0","0.0","0.0","5739","0","0","0","0:00","18.0","0:00","No","00:02.95.3","13","0.0","27","12","37","01:03:35","01:03:41","--","--"
Indoor Cycling,2021-11-02 06:33:56,false,"Zone 2 Aerobic","40.24","578","02:00:04","131","151","2.2","0","0","20.1","28.7","--","--","0.00","0.0","0.0","0","79","99","--","0.0","--","0","0","0.0","0.0","9551","0","0","0","0:00","19.0","0:00","No","00:04.48.7","2","0.0","25","13","35","02:00:04","02:00:04","--","--"
Road Cycling,2021-10-31 07:20:28,false,"Rionegro Road Cycling","56.02","1,245","02:49:51","157","199","4.8","0","0","19.8","52.1","751","753","0.00","0.0","0.0","0","63","115","--","0.0","--","0","0","0.0","0.0","9474","0","0","0","0:00","14.0","0:00","No","18:06.73.5","7","0.0","32","18","45","02:47:45","04:30:20","2,097","2,511"
Road Cycling,2021-10-30 07:07:15,false,"Rionegro - Zone 2 Aerobic","49.20","806","02:11:37","147","194","3.3","0","0","22.4","56.8","513","513","0.00","0.0","0.0","0","69","109","--","0.0","--","0","0","0.0","0.0","8598","0","0","0","0:00","15.0","0:00","No","11:17.36.7","7","0.0","29","16","47","02:11:09","02:29:22","2,094","2,249"
Indoor Cycling,2021-10-29 06:41:17,false,"Long Zone 4 Intervals","22.45","378","01:02:14","146","179","3.1","0","0","21.6","37.6","--","--","0.00","0.0","0.0","0","86","107","--","0.0","--","0","0","0.0","0.0","5375","0","0","0","0:00","18.0","0:00","No","00:02.53.5","10","0.0","26","11","37","01:02:14","01:02:14","--","--"
Road Cycling,2021-10-28 06:00:02,false,"Rionegro Road Cycling","31.43","726","01:24:28","167","191","4.1","0","0","22.3","57.6","447","449","0.00","0.0","0.0","0","71","118","--","0.0","--","0","0","0.0","0.0","5381","0","0","0","0:00","13.0","0:00","No","17:21.29.7","4","0.0","36","20","45","01:23:42","01:24:28","2,039","2,192"
Indoor Cycling,2021-10-27 07:07:24,false,"Short Zone 5 Intervals","21.98","409","01:08:42","145","191","3.1","0","0","19.2","55.2","--","--","0.00","0.0","0.0","0","83","132","--","0.0","--","0","0","0.0","0.0","5742","0","0","0","0:00","20.0","0:00","No","00:05.00","15","0.0","29","16","49","01:08:40","01:08:42","--","--"
Indoor Cycling,2021-10-26 06:50:27,false,"Zone 2 Aerobic","20.02","356","01:00:10","135","150","2.1","0","0","20.0","29.1","--","--","0.00","0.0","0.0","0","84","117","--","0.0","--","0","0","0.0","0.0","5072","0","0","0","0:00","20.0","0:00","No","00:10.36.6","2","0.0","26","13","38","01:00:09","01:00:24","--","--"
Road Cycling,2021-10-24 06:52:17,false,"Rionegro Road Cycling","88.84","2,027","04:00:48","173","197","5.0","0","0","22.1","55.3","1,222","1,210","0.00","0.0","0.0","0","69","130","--","0.0","--","0","0","0.0","0.0","15272","0","0","0","0:00","15.0","0:00","No","01:38.46.9","12","0.0","37","19","47","03:56:36","04:36:21","2,098","2,519"
Road Cycling,2021-10-23 07:31:47,false,"Rionegro Road Cycling","61.45","1,387","03:09:42","165","201","5.0","0","0","19.4","54.8","801","802","0.00","0.0","0.0","0","60","113","--","0.0","--","0","0","0.0","0.0","9283","0","0","0","0:00","16.0","0:00","No","14:04.47.3","8","0.0","36","20","47","03:02:08","04:11:27","2,101","2,341"
Indoor Cycling,2021-10-22 06:57:59,false,"Zone 2 Aerobic","17.31","322","01:00:04","134","146","2.2","0","0","17.3","25.3","--","--","0.00","0.0","0.0","0","83","109","--","0.0","--","0","0","0.0","0.0","5038","0","0","0","0:00","21.0","0:00","No","00:04.32.7","2","0.0","25","13","34","01:00:03","01:00:04","--","--"
Road Cycling,2021-10-21 06:03:31,false,"Rionegro Road Cycling","55.03","1,064","01:59:09","180","198","5.0","0","0","27.7","64.5","457","464","0.00","0.0","0.0","0","72","124","--","0.0","--","0","0","0.0","0.0","8040","0","0","0","0:00","12.0","0:00","No","14:08.59.3","7","0.0","38","19","47","01:56:52","02:13:30","2,118","2,311"
Indoor Cycling,2021-10-20 06:22:23,false,"Indoor Cycling","18.76","345","00:45:43","159","187","4.0","0","0","24.6","39.8","--","--","0.00","0.0","0.0","0","86","116","--","0.0","--","0","0","0.0","0.0","3958","0","0","0","0:00","18.0","0:00","No","45:42.72.6","1","0.0","34","16","43","00:45:29","00:45:43","--","--"
Road Cycling,2021-10-16 07:19:16,false,"Rionegro Road Cycling","52.95","1,141","02:23:27","174","200","5.0","0","0","22.1","63.4","614","625","0.00","0.0","0.0","0","62","110","--","0.0","--","0","0","0.0","0.0","7138","0","0","0","0:00","15.0","0:00","No","14:44.75.2","7","0.0","37","21","48","02:12:43","02:55:55","2,112","2,266"
Road Cycling,2021-09-18 05:46:19,false,"Purificación Road Cycling","47.91","1,524","05:07:52","132","185","5.0","0","0","9.3","61.2","953","951","0.00","0.0","0.0","0","61","146","--","0.0","--","0","0","0.0","0.0","9899","0","0","0","0:00","18.0","0:00","No","17:19.51","6","0.0","28","11","46","03:25:59","05:26:42","322","904"
Road Cycling,2021-09-17 05:42:14,false,"Purificación Road Cycling","37.24","698","01:49:20","146","190","3.9","0","0","20.4","53.6","237","251","0.00","0.0","0.0","0","58","100","--","0.0","--","0","0","0.0","0.0","4439","0","0","0","0:00","19.0","0:00","No","14:36.96.8","5","0.0","31","11","44","01:32:09","02:03:28","292","370"
Road Cycling,2021-09-16 05:56:36,false,"Purificación Road Cycling","26.98","824","02:33:13","138","198","4.7","0","0","10.6","43.0","524","536","0.00","0.0","0.0","0","41","85","--","0.0","--","0","0","0.0","0.0","3555","0","0","0","0:00","20.0","0:00","No","17:47.66.5","4","0.0","29","14","44","01:54:14","02:33:13","310","741"
Road Cycling,2021-09-15 19:04:05,false,"Guamo Road Cycling","45.81","879","02:34:54","136","191","3.4","0","0","17.7","46.8","251","275","0.00","0.0","0.0","0","55","99","--","0.0","--","0","0","0.0","0.0","7033","0","0","0","0:00","26.0","0:00","No","16:37.85.1","6","0.0","28","15","43","02:29:34","02:59:46","290","467"
Road Cycling,2021-09-15 05:51:12,false,"Purificación Road Cycling","24.46","766","02:45:59","130","197","3.8","0","0","8.8","43.0","379","174","0.00","0.0","0.0","0","37","89","--","0.0","--","0","0","0.0","0.0","2659","0","0","0","0:00","19.0","0:00","No","01:44.40.8","4","0.0","27","12","45","01:52:05","02:45:59","309","621"
Road Cycling,2021-09-14 05:50:36,false,"Purificación Road Cycling","41.77","883","01:52:21","156","195","4.3","0","0","22.3","51.5","268","277","0.00","0.0","0.0","0","48","88","--","0.0","--","0","0","0.0","0.0","4268","0","0","0","0:00","22.0","0:00","No","10:19.61.9","6","0.0","34","18","46","01:47:03","02:08:22","292","395"
Road Cycling,2021-09-09 06:08:29,false,"Rionegro - Surge and Hold Hill Repeats","19.79","471","01:11:40","146","183","3.1","0","0","16.6","50.9","341","347","0.00","0.0","0.0","0","62","119","--","0.0","--","0","0","0.0","0.0","3575","0","0","0","0:00","13.0","0:00","No","00:30.00","24","0.0","30","19","46","01:08:43","01:11:40","2,097","2,179"
Road Cycling,2021-09-08 06:05:48,false,"Rionegro - Cross-training","45.63","1,039","02:08:26","165","193","5.0","0","0","21.3","60.7","673","684","0.00","0.0","0.0","0","65","114","--","0.0","--","0","0","0.0","0.0","7544","0","0","0","0:00","12.0","0:00","No","04:19.85.1","7","0.0","37","19","46","02:05:25","02:08:26","2,125","2,556"
Road Cycling,2021-09-07 06:54:29,false,"Rionegro - 20 Sec. Zone 6 Intervals","28.16","527","01:30:37","135","187","3.0","0","0","18.6","47.6","275","282","0.00","0.0","0.0","0","59","125","--","0.0","--","0","0","0.0","0.0","4191","0","0","0","0:00","15.0","0:00","No","00:05.00","39","0.0","28","18","41","01:25:53","01:30:37","2,097","2,139"
Road Cycling,2021-09-05 07:49:29,false,"Rionegro Road Cycling","47.23","922","01:49:00","160","186","4.6","0","0","26.0","56.4","495","498","0.00","0.0","0.0","0","70","108","--","0.0","--","0","0","0.0","0.0","7385","0","0","0","0:00","16.0","0:00","No","14:38.73.6","6","0.0","35","18","43","01:47:57","01:56:48","2,091","2,243"
Road Cycling,2021-09-04 07:21:07,false,"Rionegro - Race","90.74","2,094","04:06:23","168","189","5.0","0","0","22.1","64.7","1,287","1,274","0.00","0.0","0.0","0","71","121","--","0.0","--","0","0","0.0","0.0","16252","0","0","0","0:00","15.0","0:00","No","09:37.84.6","12","0.0","36","19","45","04:00:40","05:20:33","1,537","2,320"
Road Cycling,2021-09-03 06:22:42,false,"Rionegro Road Cycling","31.44","791","01:18:13","174","193","5.0","0","0","24.1","56.2","435","442","0.00","0.0","0.0","0","67","113","--","0.0","--","0","0","0.0","0.0","4863","0","0","0","0:00","12.0","0:00","No","16:35.16.9","4","0.0","39","22","46","01:17:17","01:18:13","2,089","2,368"
Road Cycling,2021-09-02 06:21:10,false,"Rionegro Road Cycling","33.87","785","01:17:02","175","192","5.0","0","0","26.4","57.1","343","348","0.00","0.0","0.0","0","71","133","--","0.0","--","0","0","0.0","0.0","5054","0","0","0","0:00","13.0","0:00","No","05:58.04.8","5","0.0","39","22","46","01:15:12","01:19:17","2,098","2,171"
Indoor Cycling,2021-09-01 07:22:10,false,"Indoor Cycling","11.70","262","00:30:02","152","184","3.0","0","0","23.4","47.2","--","--","0.00","0.0","0.0","0","87","125","--","0.0","--","0","0","0.0","0.0","2601","0","0","0","0:00","20.0","0:00","No","30:02.19.2","1","0.0","34","18","45","00:30:01","00:30:02","--","--"
Road Cycling,2021-08-29 07:03:44,false,"Rionegro Road Cycling","55.30","1,144","02:27:02","160","192","5.0","0","0","22.6","99.7","681","683","0.00","0.0","0.0","0","63","112","--","0.0","--","0","0","0.0","0.0","8086","0","0","0","0:00","13.0","0:00","No","14:37.37.7","7","0.0","34","19","45","02:23:45","04:17:33","1,904","2,112"
Road Cycling,2021-08-28 07:31:35,false,"Rionegro Road Cycling","46.74","1,032","01:54:13","167","193","5.0","0","0","24.6","47.7","390","389","0.00","0.0","0.0","0","67","101","--","0.0","--","0","0","0.0","0.0","6962","0","0","0","0:00","14.0","0:00","No","17:16.68.7","6","0.0","36","21","49","01:51:00","03:18:55","2,098","2,181"
Road Cycling,2021-08-27 06:38:23,false,"Rionegro - Zone 2 Aerobic","14.98","407","01:00:44","149","190","3.2","0","0","14.8","49.5","229","240","0.00","0.0","0.0","0","62","98","--","0.0","--","0","0","0.0","0.0","3306","0","0","0","0:00","14.0","0:00","No","00:43.60.9","3","0.0","27","12","42","00:59:23","01:00:44","2,111","2,186"
Indoor Cycling,2021-08-26 19:30:17,false,"Indoor Cycling","25.84","527","01:00:02","157","185","3.7","0","0","25.8","39.5","--","--","0.00","0.0","0.0","0","84","133","--","0.0","--","0","0","0.0","0.0","5074","0","0","0","0:00","20.0","0:00","No","01:00:02.03.2","1","0.0","32","15","45","01:00:01","01:00:02","--","--"
Indoor Cycling,2021-08-24 19:20:56,false,"Indoor Cycling","17.85","327","00:40:02","150","186","3.2","0","0","26.8","50.1","--","--","0.00","0.0","0.0","0","88","123","--","0.0","--","0","0","0.0","0.0","3540","0","0","0","0:00","21.0","0:00","No","40:01.58.4","1","0.0","33","22","41","00:40:02","00:40:02","--","--"
Indoor Cycling,2021-08-19 20:03:44,false,"6 Sec. Max. Effort Sprints","23.53","385","01:15:01","127","182","2.4","0","0","18.8","58.2","--","--","0.00","0.0","0.0","0","79","147","--","0.0","--","0","0","0.0","0.0","5947","0","0","0","0:00","20.0","0:00","No","00:05.00","18","0.0","27","13","42","01:14:27","01:15:01","--","--"
Indoor Cycling,2021-08-18 20:10:05,false,"Indoor Cycling","19.98","422","00:56:01","145","175","3.0","0","0","21.4","40.2","--","--","0.00","0.0","0.0","0","89","102","--","0.0","--","0","0","0.0","0.0","5018","0","0","0","0:00","19.0","0:00","No","56:00.61.8","1","0.0","31","19","40","00:55:56","00:56:01","--","--"
Road Cycling,2021-08-15 08:17:36,false,"Rionegro Road Cycling","74.27","1,657","03:05:07","169","194","5.0","0","0","24.1","62.9","923","903","0.00","0.0","0.0","0","67","121","--","0.0","--","0","0","0.0","0.0","11539","0","0","0","0:00","18.0","0:00","No","05:43.20.3","10","0.0","38","20","47","03:03:08","04:19:50","1,827","2,285"
Indoor Cycling,2021-08-13 20:17:42,false,"Indoor Cycling","20.06","372","00:45:02","153","180","3.2","0","0","26.7","45.7","--","--","0.00","0.0","0.0","0","88","104","--","0.0","--","0","0","0.0","0.0","3981","0","0","0","0:00","20.0","0:00","No","45:01.95.6","1","0.0","32","21","42","00:45:02","00:45:02","--","--"
Indoor Cycling,2021-08-12 19:38:17,false,"Indoor Cycling","27.59","468","01:00:01","149","185","3.3","0","0","27.6","58.4","--","--","0.00","0.0","0.0","0","82","123","--","0.0","--","0","0","0.0","0.0","4975","0","0","0","0:00","20.0","0:00","No","01:00:00.62","1","0.0","32","21","42","01:00:01","01:00:01","--","--"
Indoor Cycling,2021-08-11 20:00:47,false,"Indoor Cycling","12.36","234","00:30:21","145","184","2.6","0","0","24.4","48.9","--","--","0.00","0.0","0.0","0","89","136","--","0.0","--","0","0","0.0","0.0","2705","0","0","0","0:00","21.0","0:00","No","30:21.07.7","1","0.0","32","21","44","00:30:21","00:30:21","--","--"
Indoor Cycling,2021-08-10 19:02:27,false,"Pyramids","32.09","470","01:30:13","134","181","2.9","0","0","21.3","55.5","--","--","0.00","0.0","0.0","0","78","131","--","0.0","--","0","0","0.0","0.0","7034","0","0","0","0:00","20.0","0:00","No","00:12.77.7","23","0.0","27","11","43","01:30:00","01:30:13","--","--"
Indoor Cycling,2021-08-08 11:26:43,false,"Indoor Cycling","9.35","190","00:30:01","129","137","1.6","0","0","18.7","22.4","--","--","0.00","0.0","0.0","0","82","91","--","0.0","--","0","0","0.0","0.0","2489","0","0","0","0:00","23.0","0:00","No","30:01.07.8","1","0.0","26","20","33","00:30:01","00:30:01","--","--"
Road Cycling,2021-08-07 06:47:55,false,"Rionegro Road Cycling","59.42","1,336","02:38:59","164","193","5.0","0","0","22.4","57.0","690","654","0.00","0.0","0.0","0","64","154","--","0.0","--","0","0","0.0","0.0","9470","0","0","0","0:00","11.0","0:00","No","10:54.21.5","8","0.0","36","19","45","02:36:27","03:08:12","2,114","2,351"
Road Cycling,2021-08-06 06:21:15,false,"Rionegro Road Cycling","33.70","808","01:21:25","173","189","5.0","0","0","24.8","53.4","346","350","0.00","0.0","0.0","0","67","108","--","0.0","--","0","0","0.0","0.0","5172","0","0","0","0:00","10.0","0:00","No","04:40.75.2","5","0.0","39","23","49","01:21:09","01:21:25","2,119","2,237"
Indoor Cycling,2021-08-05 06:19:15,false,"Indoor Cycling","19.04","370","00:45:02","152","178","3.2","0","0","25.4","41.3","--","--","0.00","0.0","0.0","0","87","113","--","0.0","--","0","0","0.0","0.0","3930","0","0","0","0:00","18.0","0:00","No","45:02.06.1","1","0.0","33","21","41","00:45:02","00:45:02","--","--"
Indoor Cycling,2021-08-04 06:36:21,false,"Indoor Cycling","5.13","122","00:17:03","134","173","2.0","0","0","18.0","41.1","--","--","0.00","0.0","0.0","0","91","158","--","0.0","--","0","0","0.0","0.0","1555","0","0","0","0:00","19.0","0:00","No","17:03.49.2","1","0.0","30","19","40","00:17:03","00:17:03","--","--"
Indoor Cycling,2021-08-03 06:08:47,false,"Pyramids","29.49","471","01:30:16","132","180","2.8","0","0","19.6","50.6","--","--","0.00","0.0","0.0","0","81","125","--","0.0","--","0","0","0.0","0.0","7385","0","0","0","0:00","20.0","0:00","No","00:15.68.5","23","0.0","29","18","44","01:30:04","01:30:39","--","--"
Road Cycling,2021-08-01 08:33:55,false,"Rionegro Road Cycling","71.06","1,683","03:13:17","170","191","5.0","0","0","22.1","56.7","932","923","0.00","0.0","0.0","0","66","179","--","0.0","--","0","0","0.0","0.0","11692","0","0","0","0:00","21.0","0:00","No","18:02.49.5","9","0.0","37","19","47","03:09:19","04:23:04","2,055","2,271"
Road Cycling,2021-07-31 07:44:02,false,"Rionegro - Zone 2 Aerobic","55.26","990","03:00:46","142","195","3.5","0","0","18.3","50.2","548","541","0.00","0.0","0.0","0","61","110","--","0.0","--","0","0","0.0","0.0","9723","0","0","0","0:00","19.0","0:00","No","00:45.67.5","8","0.0","27","13","47","02:56:16","03:08:08","2,117","2,271"
Road Cycling,2021-07-30 06:33:02,false,"Rionegro Road Cycling","31.58","870","01:32:00","169","188","4.9","0","0","20.6","50.7","440","450","0.00","0.0","0.0","0","64","121","--","0.0","--","0","0","0.0","0.0","5397","0","0","0","0:00","13.0","0:00","No","20:20.49.3","4","0.0","38","24","45","01:31:00","01:32:00","2,112","2,199"
Indoor Cycling,2021-07-28 07:00:33,false,"Indoor Cycling","12.76","311","00:40:03","145","178","2.8","0","0","19.1","55.4","--","--","0.00","0.0","0.0","0","81","154","--","0.0","--","0","0","0.0","0.0","3257","0","0","0","0:00","20.0","0:00","No","40:03.30","1","0.0","32","22","40","00:40:03","00:40:03","--","--"
Indoor Cycling,2021-07-27 07:12:57,false,"Indoor Cycling","5.64","149","00:17:02","151","178","2.5","0","0","19.9","39.5","--","--","0.00","0.0","0.0","0","97","156","--","0.0","--","0","0","0.0","0.0","1651","0","0","0","0:00","22.0","0:00","No","17:02.03.9","1","0.0","34","18","42","00:17:01","00:17:02","--","--"
