Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Speed,Max Speed,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Bike Cadence,Max Bike Cadence,Normalized Power® (NP®),Training Stress Score®,Max Avg Power (20 min),Avg Power,Max Power,Grit,Flow,Total Strokes,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Avg Resp,Min Resp,Max Resp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Road Cycling,2021-10-26 06:28:55,false,"Cajicá Ciclismo en ruta","28.41","569","01:17:34","134","181","3.2","0","0","22.0","44.7","339","342","0.00","0.0","0.0","0","64","148","165","60.6","174","103","723","0.0","0.0","3478","0","0","0","0:00","10.0","0:00","No","09:28.25.5","4","0.0","25","10","42","01:10:14","01:17:34","2,560","2,823"
Road Cycling,2021-10-24 06:57:33,false,"Sopó Ciclismo en ruta","102.27","2,062","04:16:05","150","189","5.0","0","0","24.0","71.8","1,428","1,421","0.00","0.0","0.0","0","68","214","171","204.3","205","121","811","0.0","0.0","12585","0","0","0","0:00","12.0","0:00","No","08:59.94.3","13","0.0","29","10","45","03:42:51","04:16:05","2,128","2,840"
Road Cycling,2021-10-23 07:18:59,false,"Cajicá Ciclismo en ruta","48.78","697","02:03:57","115","176","2.2","0","0","23.6","43.6","177","181","0.00","0.0","0.0","0","63","158","126","55.6","103","74","609","0.0","0.0","5996","0","0","0","0:00","16.0","0:00","No","01:46.59.7","7","0.0","17","10","35","01:52:02","02:06:48","2,572","2,603"
Road Cycling,2021-10-22 06:12:37,false,"Cajicá Ciclismo en ruta","34.39","698","01:47:54","123","182","2.9","0","0","19.1","42.6","429","438","0.00","0.0","0.0","0","60","155","141","63.7","168","86","779","0.0","0.0","4544","0","0","0","0:00","10.0","0:00","No","07:10.68.2","5","0.0","22","10","38","01:42:46","01:47:54","2,572","2,906"
Mountain Biking,2021-10-20 06:35:42,false,"Cajicá - Intervalos de la zona 5 (5 veces)","35.47","863","01:50:54","134","171","3.1","0","0","19.2","47.0","509","513","0.00","0.0","0.0","0","56","129","--","0.0","--","0","0","43.9","1.7","4516","0","0","0","0:00","8.0","0:00","No","00:03.85.1","18","0.0","25","11","38","01:49:36","01:50:54","2,564","2,893"
Road Cycling,2021-10-19 06:24:46,false,"Cajicá - Entrenamiento cruzado","28.54","557","01:10:56","136","179","3.1","0","0","24.1","45.2","338","346","0.00","0.0","0.0","0","66","145","157","52.1","179","108","649","0.0","0.0","3660","0","0","0","0:00","8.0","0:00","No","10:55.79.1","4","0.0","27","13","40","01:10:36","01:10:56","2,576","2,840"
Road Cycling,2021-10-17 07:01:59,false,"Ibagué Ciclismo en ruta","105.42","2,056","04:57:50","124","172","3.8","0","0","21.2","52.6","1,031","1,028","0.00","0.0","0.0","0","60","184","137","163.3","168","94","633","0.0","0.0","14206","0","0","0","0:00","20.0","0:00","No","03:55.06.9","14","0.0","21","10","39","04:36:15","04:57:50","378","1,100"
Mountain Biking,2021-10-15 06:13:27,false,"Cajicá Ciclismo de montaña","33.90","1,255","02:43:16","142","180","3.8","0","0","12.5","37.4","720","726","0.00","0.0","0.0","0","51","200","--","0.0","--","0","0","74.8","2.6","5562","0","0","0","0:00","8.0","0:00","No","02:43:16.28.2","1","0.0","27","11","41","02:30:50","02:43:16","2,583","2,941"
Mountain Biking,2021-10-13 17:07:00,false,"Cajicá Ciclismo de montaña","16.51","802","01:32:58","143","183","3.5","0","0","10.7","41.1","583","593","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","67.7","2.9","--","0","0","0","0:00","12.0","0:00","No","01:32:58.43.7","1","0.0","27","10","42","01:28:57","01:32:58","2,547","2,813"
Mountain Biking,2021-10-11 06:16:53,false,"Cajicá Ciclismo de montaña","32.67","960","01:48:30","144","180","--","0","0","18.1","44.7","589","528","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","58.1","1.6","--","0","0","0","0:00","10.0","0:00","No","01:48:29.93.6","1","0.0","29","11","41","01:44:54","01:48:30","2,571","2,865"
Road Cycling,2021-10-10 07:25:14,false,"Cajicá - Intervalos de 30 segundos (30 veces)","63.92","902","02:45:46","121","165","2.8","0","0","23.1","52.9","256","259","0.00","0.0","0.0","0","63","184","125","73.3","144","75","591","0.0","0.0","7721","0","0","0","0:00","14.0","0:00","No","00:05.00","76","0.0","19","10","37","02:29:09","02:45:46","2,570","2,626"
Road Cycling,2021-10-09 07:08:39,false,"Cajicá - Zona 2: Entrenamiento aeróbico","57.70","913","03:06:45","114","152","2.2","0","0","18.5","50.5","377","379","0.00","0.0","0.0","0","60","184","96","45.6","110","66","618","0.0","0.0","7452","0","0","0","0:00","13.0","0:00","No","07:04.91","8","0.0","18","10","31","02:34:43","03:06:45","2,571","2,742"
Road Cycling,2021-10-08 06:17:16,false,"Cajicá Ciclismo en ruta","33.56","734","01:42:46","141","184","3.7","0","0","19.6","42.8","408","417","0.00","0.0","0.0","0","64","148","156","75.0","201","96","669","0.0","0.0","4757","0","0","0","0:00","11.0","0:00","No","04:13.50.3","5","0.0","28","11","43","01:38:42","01:42:46","2,549","2,887"
Road Cycling,2021-10-06 06:08:33,false,"Cajicá Ciclismo en ruta","49.85","1,129","02:21:42","141","186","4.0","0","0","21.1","53.1","741","752","0.00","0.0","0.0","0","64","183","163","112.3","205","110","634","0.0","0.0","6944","0","0","0","0:00","10.0","0:00","No","04:47.73.4","7","0.0","27","11","43","02:20:56","02:21:42","2,558","2,892"
Road Cycling,2021-10-05 06:34:07,false,"Cajicá Ciclismo en ruta","28.52","579","01:21:02","130","174","3.2","0","0","21.1","47.9","329","338","0.00","0.0","0.0","0","66","108","163","61.3","189","101","703","0.0","0.0","3730","0","0","0","0:00","12.0","0:00","No","10:10.15.1","4","0.0","25","10","39","01:13:11","01:21:02","2,562","2,824"
Road Cycling,2021-10-04 16:48:06,false,"Cajicá Ciclismo en ruta","15.19","564","01:26:01","136","181","3.3","0","0","10.6","34.5","453","470","0.00","0.0","0.0","0","44","132","166","70.9","171","86","641","0.0","0.0","2464","0","0","0","0:00","15.0","0:00","No","30:05.57.6","2","0.0","25","10","42","01:23:28","01:26:01","2,591","2,852"
Road Cycling,2021-09-29 05:47:45,false,"Cajicá Ciclismo en ruta","53.96","1,185","02:29:53","144","174","3.8","0","0","21.6","58.5","884","893","0.00","0.0","0.0","0","66","167","155","105.5","184","111","718","0.0","0.0","7242","0","0","0","0:00","8.0","0:00","No","11:24.86.4","7","0.0","28","10","40","02:22:38","02:29:53","2,415","3,025"
Road Cycling,2021-09-28 06:17:55,false,"Cajicá Ciclismo en ruta","28.69","546","01:12:58","140","183","3.3","0","0","23.6","43.9","330","340","0.00","0.0","0.0","0","69","184","169","62.6","191","102","730","0.0","0.0","3724","0","0","0","0:00","10.0","0:00","No","11:33.03","4","0.0","27","14","42","01:12:48","01:12:58","2,561","2,911"
Road Cycling,2021-09-27 06:04:02,false,"Cajicá Ciclismo en ruta","29.81","607","01:30:11","131","174","2.9","0","0","19.8","44.8","418","422","0.00","0.0","0.0","0","60","148","154","63.4","165","89","587","0.0","0.0","3804","0","0","0","0:00","4.0","0:00","No","14:57.17.2","4","0.0","24","11","39","01:29:47","01:30:11","2,577","2,849"
Road Cycling,2021-09-26 06:17:32,false,"Cajicá Ciclismo en ruta","61.62","1,233","02:38:06","135","174","3.8","0","0","23.4","50.1","690","698","0.00","0.0","0.0","0","69","153","158","115.5","199","108","746","0.0","0.0","8176","0","0","0","0:00","7.0","0:00","No","12:22.94.3","8","0.0","26","10","40","02:31:38","02:38:06","2,567","3,184"
Road Cycling,2021-09-24 05:48:28,false,"Cajicá Ciclismo en ruta","33.70","747","01:44:47","139","186","3.6","0","0","19.3","56.0","426","440","0.00","0.0","0.0","0","62","183","159","75.4","204","99","625","0.0","0.0","4449","0","0","0","0:00","7.0","0:00","No","05:07.76","5","0.0","27","10","42","01:37:13","01:44:47","2,551","2,891"
Road Cycling,2021-09-22 05:28:58,false,"Cajicá Ciclismo en ruta","42.70","1,015","02:10:00","144","186","3.9","0","0","19.7","49.5","703","710","0.00","0.0","0.0","0","63","178","163","101.0","200","109","633","0.0","0.0","5792","0","0","0","0:00","9.0","0:00","No","06:26.98.6","6","0.0","28","11","43","02:04:35","02:10:00","2,569","2,977"
Road Cycling,2021-09-21 05:48:54,false,"Cajicá - Entrenamiento cruzado","38.22","954","01:47:58","151","181","3.9","0","0","21.2","57.0","624","634","0.00","0.0","0.0","0","65","182","190","115.2","201","125","796","0.0","0.0","5164","0","0","0","0:00","10.0","0:00","No","04:28.89.5","6","0.0","31","11","42","01:46:34","01:47:58","2,447","2,837"
Mountain Biking,2021-09-18 05:46:12,false,"Purificación Ciclismo de montaña","47.71","1,894","05:38:10","122","169","3.5","0","0","8.5","55.0","958","958","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","105.6","2.2","--","0","0","0","0:00","19.0","0:00","No","05:38:10.29.8","1","0.0","21","10","39","03:39:16","05:38:10","309","891"
Road Cycling,2021-09-17 05:39:46,false,"Purificación Ciclismo en ruta","37.12","874","02:05:57","130","192","3.2","0","0","17.7","52.8","241","251","0.00","0.0","0.0","0","70","153","194","115.4","198","108","863","0.0","0.0","5122","0","0","0","0:00","18.0","0:00","No","14:46.45.6","5","0.0","24","10","42","01:32:02","02:05:57","314","391"
Road Cycling,2021-09-16 05:56:42,false,"Purificación Ciclismo en ruta","26.46","806","02:33:01","119","182","3.5","0","0","10.4","37.5","527","533","0.00","0.0","0.0","0","48","162","158","94.1","210","75","570","0.0","0.0","3618","0","0","0","0:00","19.0","0:00","No","16:30.71.6","4","0.0","20","10","42","01:54:12","02:33:01","311","742"
Mountain Biking,2021-09-15 19:04:34,false,"Guamo Ciclismo de montaña","46.81","765","02:59:34","105","162","1.1","0","0","15.6","47.3","248","278","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","11.7","1.6","--","0","0","0","0:00","20.0","0:00","No","02:59:33.90.4","1","0.0","17","10","32","02:28:52","02:59:34","298","476"
Road Cycling,2021-09-15 05:52:01,false,"Purificación Ciclismo en ruta","25.50","770","02:48:46","109","181","3.1","0","0","9.1","38.7","375","180","0.00","0.0","0.0","0","49","254","175","122.3","186","63","702","0.0","0.0","3473","0","0","0","0:00","19.0","0:00","No","05:25.37.8","4","0.0","19","10","41","01:56:31","02:48:46","312","603"
Road Cycling,2021-09-14 05:51:01,false,"Purificación Ciclismo en ruta","41.55","852","02:08:52","128","186","3.2","0","0","19.3","48.1","267","277","0.00","0.0","0.0","0","59","156","173","110.3","155","92","799","0.0","0.0","4889","0","0","0","0:00","22.0","0:00","No","06:32.35.4","6","0.0","23","11","42","01:45:34","02:08:52","312","389"
Road Cycling,2021-09-10 06:02:20,false,"Cajicá Ciclismo en ruta","33.04","710","01:47:34","131","169","2.8","0","0","18.4","55.3","462","470","0.00","0.0","0.0","0","59","154","128","53.1","149","91","709","0.0","0.0","4319","0","0","0","0:00","10.0","0:00","No","03:13.22","5","0.0","23","10","37","01:38:53","01:47:34","2,566","2,972"
Road Cycling,2021-09-09 06:38:36,false,"Cajicá Ciclismo en ruta","28.92","602","01:23:13","145","188","3.7","0","0","20.9","52.1","344","345","0.00","0.0","0.0","0","65","152","165","68.8","196","100","773","0.0","0.0","3586","0","0","0","0:00","11.0","0:00","No","10:16.97.8","4","0.0","28","10","42","01:16:33","01:23:13","2,547","2,811"
Road Cycling,2021-09-08 06:04:05,false,"Cajicá Ciclismo en ruta","36.34","969","03:59:28","117","184","3.7","0","0","9.1","45.1","441","451","0.00","0.0","0.0","0","55","183","139","92.8","200","59","494","0.0","0.0","4203","0","0","0","0:00","11.0","0:00","No","15:19.89.8","5","0.0","19","10","43","02:06:55","03:59:28","2,558","2,900"
Road Cycling,2021-09-07 06:12:44,false,"Cajicá Ciclismo en ruta","54.22","1,301","02:37:52","148","184","4.6","0","0","20.6","57.2","891","906","0.00","0.0","0.0","0","61","139","165","129.4","190","116","613","0.0","0.0","6928","0","0","0","0:00","9.0","0:00","No","11:41.29.9","7","0.0","29","10","41","02:26:52","02:37:52","2,567","3,177"
Mountain Biking,2021-09-05 06:50:35,false,"Purificación Ciclismo de montaña","34.73","1,042","02:42:20","131","175","3.7","0","0","12.8","50.5","599","609","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","60.9","2.2","--","0","0","0","0:00","23.0","0:00","No","02:42:20.19.1","1","0.0","24","10","40","02:30:47","02:42:20","331","605"
Road Cycling,2021-09-03 06:04:00,false,"Cajicá Ciclismo en ruta","48.55","1,130","02:17:43","147","182","4.4","0","0","21.2","60.9","737","734","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","0.0","0.0","--","0","0","0","0:00","7.0","0:00","No","01:11.45.8","7","0.0","29","11","41","02:17:28","02:17:43","2,579","2,945"
Road Cycling,2021-09-02 06:15:47,false,"Cajicá Ciclismo en ruta","34.12","688","01:45:13","135","184","3.7","0","0","19.5","55.9","429","432","0.00","0.0","0.0","0","57","163","142","59.1","177","89","662","0.0","0.0","4023","0","0","0","0:00","9.0","0:00","No","07:09.05.5","5","0.0","25","11","41","01:37:33","01:45:13","2,578","2,937"
Road Cycling,2021-09-01 06:03:50,false,"Cajicá Ciclismo en ruta","29.09","570","01:14:52","144","186","3.9","0","0","23.3","50.2","341","348","0.00","0.0","0.0","0","62","120","164","58.6","191","104","661","0.0","0.0","3609","0","0","0","0:00","9.0","0:00","No","11:02.80.1","4","0.0","29","13","42","01:14:49","01:14:52","2,585","2,851"
Road Cycling,2021-08-30 06:50:35,false,"Cajicá Ciclismo en ruta","28.81","594","01:10:24","144","183","3.8","0","0","24.6","50.5","338","343","0.00","0.0","0.0","0","65","107","166","56.3","186","118","768","0.0","0.0","3668","0","0","0","0:00","11.0","0:00","No","09:41.30.9","4","0.0","30","16","41","01:10:18","01:10:24","2,574","2,836"
Road Cycling,2021-08-29 09:08:10,false,"Cajicá Ciclismo en ruta","28.93","673","01:44:34","140","192","4.1","0","0","16.6","55.4","346","342","0.00","0.0","0.0","0","65","172","166","62.5","187","101","802","0.0","0.0","3816","0","0","0","0:00","14.0","0:00","No","10:39.83.5","4","0.0","26","10","43","01:16:15","01:44:34","2,576","2,835"
Indoor Cycling,2021-08-25 18:04:24,false,"Repeticiones de 1 min.","16.49","456","00:55:14","149","175","3.3","0","0","17.9","25.2","--","--","0.00","0.0","0.0","0","54","139","157","36.3","154","120","455","0.0","0.0","2886","0","0","0","0:00","20.0","0:00","No","00:30.76.1","33","0.0","30","18","41","00:54:20","00:55:14","--","--"
Indoor Cycling,2021-08-23 17:47:13,false,"10 Min. Intervalos de tempo","17.02","502","00:56:18","152","175","3.3","0","0","18.1","26.1","--","--","0.00","0.0","0.0","0","48","76","154","35.6","159","128","435","0.0","0.0","2655","0","0","0","0:00","19.0","0:00","No","01:01.91.8","12","0.0","30","12","40","00:55:11","00:56:18","--","--"
Indoor Cycling,2021-08-21 09:52:02,false,"Ciclismo en sala","17.30","556","01:02:19","154","183","2.5","0","0","16.7","25.9","--","--","0.00","0.0","0.0","0","64","132","157","40.9","170","125","623","0.0","0.0","3843","0","0","0","0:00","17.0","0:00","No","01:02:18.97.2","1","0.0","21","13","39","01:00:52","01:02:19","--","--"
Indoor Cycling,2021-08-20 18:44:57,false,"Ciclismo en sala","4.18","68","00:20:13","140","169","2.0","0","0","12.4","22.4","--","--","0.00","0.0","0.0","0","52","74","62","2.1","33","34","210","0.0","0.0","799","0","0","0","0:00","18.0","0:00","No","20:12.99.9","1","0.0","27","18","34","00:17:36","00:20:13","--","--"
Indoor Cycling,2021-08-19 18:43:54,false,"15 Min. Intervalos de tempo","17.04","470","00:55:10","149","175","3.0","0","0","18.5","25.9","--","--","0.00","0.0","0.0","0","52","233","147","31.9","137","120","341","0.0","0.0","2675","0","0","0","0:00","18.0","0:00","No","00:01.50.9","12","0.0","27","13","39","00:53:10","00:58:26","--","--"
Indoor Cycling,2021-08-18 17:52:40,false,"Repeticiones de 1 min.","20.03","584","01:03:47","159","184","3.9","0","0","18.8","28.6","--","--","0.00","0.0","0.0","0","52","137","175","52.1","168","134","540","0.0","0.0","3181","0","0","0","0:00","18.0","0:00","No","01:00.00","35","0.0","32","12","41","01:01:32","01:10:06","--","--"
Indoor Cycling,2021-08-16 09:56:26,false,"10 Min. Intervalos de tempo","17.33","500","00:55:04","163","185","3.9","0","0","18.9","26.4","--","--","0.00","0.0","0.0","0","50","124","155","35.1","159","130","321","0.0","0.0","2672","0","0","0","0:00","18.0","0:00","No","00:21.10.1","12","0.0","34","18","42","00:54:09","00:55:04","--","--"
Indoor Cycling,2021-07-30 18:25:43,false,"Ciclismo en sala","17.76","410","01:01:04","121","156","2.2","0","0","17.4","30.2","--","--","0.00","0.0","0.0","0","70","133","143","31.0","128","89","466","0.0","0.0","3948","0","0","0","0:00","18.0","0:00","No","02:23.09.8","2","0.0","21","10","35","00:57:37","01:01:04","--","--"
Road Cycling,2021-07-29 17:05:59,false,"Cajicá Ciclismo en ruta","20.19","673","01:21:57","146","188","3.6","0","0","14.8","35.8","453","461","0.00","0.0","0.0","0","53","159","180","65.4","198","114","728","0.0","0.0","3144","0","0","0","0:00","13.0","0:00","No","00:01.03.4","6","0.0","30","13","44","01:21:35","01:21:57","2,595","2,829"
Road Cycling,2021-07-29 17:05:59,false,"Cajicá Ciclismo en ruta","20.19","673","01:21:57","146","188","3.6","0","0","14.8","35.8","453","461","0.00","0.0","0.0","0","53","159","180","65.4","198","114","728","0.0","0.0","3144","0","0","0","0:00","13.0","0:00","No","00:01.03.4","6","0.0","30","13","44","01:21:35","01:21:57","2,595","2,829"
Road Cycling,2021-07-28 18:27:25,false,"Cajicá - Intervalos de la zona 5 (4 veces)","4.19","552","01:03:46","140","175","2.9","0","0","3.9","52.3","3","11","0.00","0.0","0.0","0","56","111","162","41.0","150","125","627","0.0","0.0","3475","0","0","0","0:00","20.0","0:00","No","00:05.00","25","0.0","26","12","41","00:34:25","01:03:46","2,582","2,592"
Road Cycling,2021-07-28 18:27:25,false,"Cajicá - Intervalos de la zona 5 (4 veces)","4.19","552","01:03:46","140","175","2.9","0","0","3.9","52.3","3","11","0.00","0.0","0.0","0","56","111","162","41.0","150","125","627","0.0","0.0","3475","0","0","0","0:00","20.0","0:00","No","00:05.00","25","0.0","26","12","41","00:34:25","01:03:46","2,582","2,592"
Road Cycling,2021-07-27 06:25:24,false,"Cajicá Ciclismo en ruta","28.77","640","01:11:29","138","186","3.7","0","0","24.1","51.9","337","344","0.00","0.0","0.0","0","64","157","179","56.5","208","126","768","0.0","0.0","3668","0","0","0","0:00","9.0","0:00","No","10:33.30.7","4","0.0","27","11","41","01:10:59","01:11:29","2,570","2,833"
Mountain Biking,2021-07-23 06:23:49,false,"Purificación Ciclismo de montaña","39.14","831","01:52:05","138","182","3.1","0","0","21.0","48.4","298","304","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","28.8","2.4","--","0","0","0","0:00","21.0","0:00","No","01:52:04.59.9","1","0.0","27","11","41","01:44:21","01:52:05","265","370"
Mountain Biking,2021-07-19 06:46:20,false,"Purificación Ciclismo de montaña","71.63","1,765","05:52:19","122","176","4.1","0","0","12.2","53.3","1,021","1,010","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","92.6","2.6","--","0","0","0","0:00","22.0","0:00","No","05:52:19.45.3","1","0.0","21","10","40","04:57:48","05:52:19","297","740"
Mountain Biking,2021-07-18 06:42:45,false,"Purificación Ciclismo de montaña","50.43","1,753","04:26:17","132","178","4.3","0","0","11.4","51.2","970","971","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","97.9","2.1","--","0","0","0","0:00","21.0","0:00","No","04:26:16.95.8","1","0.0","24","10","40","03:10:58","04:26:18","308","899"
Mountain Biking,2021-07-17 16:40:00,false,"Guamo Ciclismo de montaña","41.97","841","01:58:48","134","163","2.9","0","0","21.2","29.6","91","97","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","4.5","1.2","--","0","0","0","0:00","25.0","0:00","No","01:58:48.38.9","1","0.0","24","11","37","01:52:13","01:58:48","302","340"
Road Cycling,2021-07-16 06:28:49,false,"Cajicá Ciclismo en ruta","34.16","792","01:42:48","139","194","5.0","0","0","19.9","53.5","424","433","0.00","0.0","0.0","0","62","178","170","61.3","220","111","765","0.0","0.0","4402","0","0","0","0:00","10.0","0:00","No","06:19.44.6","5","0.0","27","11","44","01:34:26","01:42:48","2,572","2,933"
Road Cycling,2021-07-15 07:02:27,false,"Cajicá Ciclismo en ruta","42.58","771","02:03:10","131","167","3.3","0","0","20.7","52.6","186","188","0.00","0.0","0.0","0","71","161","134","41.7","147","97","626","0.0","0.0","5430","0","0","0","0:00","11.0","0:00","No","04:51.76.3","6","0.0","24","10","39","01:41:45","02:03:10","2,555","2,692"
Road Cycling,2021-07-14 17:07:54,false,"Cajicá Ciclismo en ruta","15.27","594","01:16:22","151","190","5.0","0","0","12.0","33.3","463","475","0.00","0.0","0.0","0","50","137","182","55.4","195","107","570","0.0","0.0","2447","0","0","0","0:00","13.0","0:00","No","27:36.57.2","2","0.0","32","13","45","01:14:45","01:16:22","2,568","2,818"
Road Cycling,2021-07-13 06:37:40,false,"Cajicá Ciclismo en ruta","28.86","595","01:13:49","146","188","5.0","0","0","23.5","49.4","347","343","0.00","0.0","0.0","0","65","150","170","44.0","203","112","630","0.0","0.0","3752","0","0","0","0:00","11.0","0:00","No","10:35.40.3","4","0.0","32","13","45","01:13:44","01:13:49","2,579","2,850"
Road Cycling,2021-07-08 14:45:09,false,"East Brunswick Ciclismo en ruta","0.00","--","00:00:49.6","0","0","--","0","0","0.2","2.6","--","--","0.00","0.0","0.0","0","0","0","--","0.0","--","0","0","0.0","0.0","--","0","0","0","0:00","25.0","0:00","No","00:06.11.2","3","0.0","--","--","--","00:00:00","00:01:24.4","19","20"
