cod_codazzi;pais;departamento;ciudad;municipio;periodo
16919743009;COLOMBIA;CAUCA;SILVIA;EL CACIQUE;20210611
16919743010;COLOMBIA;CAUCA;SILVIA;PUENTE REAL;20210611
16919743011;COLOMBIA;CAUCA;SILVIA;MENDEZ;20210611
16919743012;COLOMBIA;CAUCA;SILVIA;MIRAFLORES;20210611
16919743013;COLOMBIA;CAUCA;SILVIA;SAN PEDRO DEL BOSQUE;20210611
16919743014;COLOMBIA;CAUCA;SILVIA;TUMBURAO;20210611
16919743015;COLOMBIA;CAUCA;SILVIA;ALTO GRANDE;20210611
16919743016;COLOMBIA;CAUCA;SILVIA;LA AGUADA;20210611
16919743017;COLOMBIA;CAUCA;SILVIA;LAGUNA SECA;20210611
16919743018;COLOMBIA;CAUCA;SILVIA;LOMA DEL CARMEN;20210611
16919743019;COLOMBIA;CAUCA;SILVIA;SAN ANTONIO;20210611
16919743020;COLOMBIA;CAUCA;SILVIA;MICHAMBE;20210611
16919743021;COLOMBIA;CAUCA;SILVIA;LA OVEJERA;20210611
16919743022;COLOMBIA;CAUCA;SILVIA;EL SALADO;20210611
16919760000;COLOMBIA;CAUCA;SOTARA;PAISPAMBA;20210611
16919760001;COLOMBIA;CAUCA;SOTARA;CHAPA;20210611
16919760002;COLOMBIA;CAUCA;SOTARA;CHIRIBIO;20210611
16927450006;COLOMBIA;CHOCO;MEDIO SAN JUAN;JIGUALITO;20210611
16927450007;COLOMBIA;CHOCO;MEDIO SAN JUAN;LA RANCHA;20210611
16927450008;COLOMBIA;CHOCO;MEDIO SAN JUAN;NOANAMA;20210611
16927450009;COLOMBIA;CHOCO;MEDIO SAN JUAN;PAIMADO;20210611
16927450010;COLOMBIA;CHOCO;MEDIO SAN JUAN;PRINGAMO;20210611
16927450011;COLOMBIA;CHOCO;MEDIO SAN JUAN;SAN MARTIN;20210611
16927450012;COLOMBIA;CHOCO;MEDIO SAN JUAN;SAN MIGUEL;20210611
16927450013;COLOMBIA;CHOCO;MEDIO SAN JUAN;FUJIADO;20210611
16927450014;COLOMBIA;CHOCO;MEDIO SAN JUAN;ISLA DE CRUZ;20210611
16927450015;COLOMBIA;CHOCO;MEDIO SAN JUAN;LA UNION;20210611
16927450016;COLOMBIA;CHOCO;MEDIO SAN JUAN;MACEDONIA;20210611
16927450017;COLOMBIA;CHOCO;MEDIO SAN JUAN;PUERTO MURILLO;20210611
16927450018;COLOMBIA;CHOCO;MEDIO SAN JUAN;SAN JERONIMO;20210611
16927450019;COLOMBIA;CHOCO;MEDIO SAN JUAN;UNION WAUNAAN;20210611
16927491000;COLOMBIA;CHOCO;NOVITA;NOVITA;20210611
16927491001;COLOMBIA;CHOCO;NOVITA;EL CAJON;20210611
16927491002;COLOMBIA;CHOCO;NOVITA;EL TIGRE;20210611
16927491003;COLOMBIA;CHOCO;NOVITA;IRABUBU;20210611
16927491004;COLOMBIA;CHOCO;NOVITA;JUNTAS DE TAMANA;20210611
16927491005;COLOMBIA;CHOCO;NOVITA;LA PLAYITA;20210611
16927491006;COLOMBIA;CHOCO;NOVITA;SAN LORENZO;20210611
16927491007;COLOMBIA;CHOCO;NOVITA;SESEGO;20210611
16927491008;COLOMBIA;CHOCO;NOVITA;URABARA;20210611
16927491009;COLOMBIA;CHOCO;NOVITA;CURUNDO;20210611
16927491010;COLOMBIA;CHOCO;NOVITA;EL TAMBITO;20210611
16927491011;COLOMBIA;CHOCO;NOVITA;EL BARRANCON;20210611
16927491013;COLOMBIA;CHOCO;NOVITA;CARMEN DE SURAMA;20210611
16927491014;COLOMBIA;CHOCO;NOVITA;SANTA ROSA;20210611
16927495000;COLOMBIA;CHOCO;NUQUI;NUQUI;20210611
16927495001;COLOMBIA;CHOCO;NUQUI;ARUSI;20210611
16927495002;COLOMBIA;CHOCO;NUQUI;COQUI;20210611
16927495003;COLOMBIA;CHOCO;NUQUI;JURUBIDA;20210611
16927495004;COLOMBIA;CHOCO;NUQUI;PANGUI;20210611
16927495005;COLOMBIA;CHOCO;NUQUI;TRIBUGA;20210611
16927495007;COLOMBIA;CHOCO;NUQUI;APARTADO;20210611
16927495008;COLOMBIA;CHOCO;NUQUI;JOVI;20210611
16927495010;COLOMBIA;CHOCO;NUQUI;TERMALES -AGUA CALIENTE;20210611
16927580000;COLOMBIA;CHOCO;RIO IRO;SANTA RITA;20210611
16927580001;COLOMBIA;CHOCO;RIO IRO;ALTO CHATO;20210611
16927580002;COLOMBIA;CHOCO;RIO IRO;CALLE DEL CEDRO;20210611
16927580003;COLOMBIA;CHOCO;RIO IRO;COROCO;20210611
16927580004;COLOMBIA;CHOCO;RIO IRO;ENCHARCAZON;20210611
16927580005;COLOMBIA;CHOCO;RIO IRO;SAN JOSE DE VIRO VIRO;20210611
16923682007;COLOMBIA;CORDOBA;SAN JOSE DE URE;VIERA ABAJO;20210611
16923682008;COLOMBIA;CORDOBA;SAN JOSE DE URE;VIERA ARRIBA;20210611
16923686000;COLOMBIA;CORDOBA;SAN PELAYO;SAN PELAYO;20210611
16923686001;COLOMBIA;CORDOBA;SAN PELAYO;BUENOS AIRES;20210611
16923686002;COLOMBIA;CORDOBA;SAN PELAYO;CARRILLO;20210611
16923686003;COLOMBIA;CORDOBA;SAN PELAYO;LA MADERA;20210611
16923686004;COLOMBIA;CORDOBA;SAN PELAYO;LAS GUAMAS;20210611
16923686005;COLOMBIA;CORDOBA;SAN PELAYO;SABANANUEVA;20210611
16923686006;COLOMBIA;CORDOBA;SAN PELAYO;SAN ISIDRO;20210611
16923686007;COLOMBIA;CORDOBA;SAN PELAYO;VALPARAISO;20210611
16923686008;COLOMBIA;CORDOBA;SAN PELAYO;PUERTO NUEVO;20210611
16923686009;COLOMBIA;CORDOBA;SAN PELAYO;PELAYITO;20210611
16923686011;COLOMBIA;CORDOBA;SAN PELAYO;LAS LAURAS;20210611
16923686013;COLOMBIA;CORDOBA;SAN PELAYO;EL TAPON;20210611
16923686014;COLOMBIA;CORDOBA;SAN PELAYO;BOCA DE LOPEZ;20210611
16923686016;COLOMBIA;CORDOBA;SAN PELAYO;LOS BORRACHOS;20210611
16923686017;COLOMBIA;CORDOBA;SAN PELAYO;BELEN;20210611
16923686018;COLOMBIA;CORDOBA;SAN PELAYO;EL CHIQUI;20210611
16923686020;COLOMBIA;CORDOBA;SAN PELAYO;RETIRO;20210611
16923686021;COLOMBIA;CORDOBA;SAN PELAYO;EL OBLIGADO;20210611
16923686022;COLOMBIA;CORDOBA;SAN PELAYO;BONGAS MELLAS;20210611
16923686024;COLOMBIA;CORDOBA;SAN PELAYO;POMPEYA;20210611
16923686025;COLOMBIA;CORDOBA;SAN PELAYO;COROCITO;20210611
16923686026;COLOMBIA;CORDOBA;SAN PELAYO;CANUELAR;20210611
16923686027;COLOMBIA;CORDOBA;SAN PELAYO;EL BALSAMO;20210611
16923686028;COLOMBIA;CORDOBA;SAN PELAYO;EL CANO;20210611
16923686029;COLOMBIA;CORDOBA;SAN PELAYO;EL COROZO;20210611
16923686030;COLOMBIA;CORDOBA;SAN PELAYO;EL NAPAL;20210611
16923686031;COLOMBIA;CORDOBA;SAN PELAYO;LA CHAMARRA;20210611
16923686032;COLOMBIA;CORDOBA;SAN PELAYO;LA MAJAGUA;20210611
16923686033;COLOMBIA;CORDOBA;SAN PELAYO;LA TRAMPA;20210611
16923686034;COLOMBIA;CORDOBA;SAN PELAYO;MORROCOY;20210611
16923686035;COLOMBIA;CORDOBA;SAN PELAYO;PAJONAL;20210611
16923686036;COLOMBIA;CORDOBA;SAN PELAYO;PROVIDENCIA;20210611
16923686037;COLOMBIA;CORDOBA;SAN PELAYO;SAN JOSE;20210611
16923686038;COLOMBIA;CORDOBA;SAN PELAYO;SAN MIGUEL;20210611
16923686039;COLOMBIA;CORDOBA;SAN PELAYO;TERRON;20210611
16923807000;COLOMBIA;CORDOBA;TIERRALTA;TIERRALTA;20210611
16923807001;COLOMBIA;CORDOBA;TIERRALTA;CALLEJAS;20210611
16923807002;COLOMBIA;CORDOBA;TIERRALTA;CARAMELO;20210611
16923807004;COLOMBIA;CORDOBA;TIERRALTA;MANTAGORDAL;20210611
16923807005;COLOMBIA;CORDOBA;TIERRALTA;NUEVA GRANADA;20210611
16923807006;COLOMBIA;CORDOBA;TIERRALTA;SAIZA;20210611
16995015000;COLOMBIA;GUAVIARE;CALAMAR-GUAVIARE;CALAMAR;20210611
16995025000;COLOMBIA;GUAVIARE;EL RETORNO;EL RETORNO;20210611
16995025001;COLOMBIA;GUAVIARE;EL RETORNO;LA LIBERTAD;20210611
16995025002;COLOMBIA;GUAVIARE;EL RETORNO;EL UNILLA;20210611
16995025003;COLOMBIA;GUAVIARE;EL RETORNO;CERRITOS;20210611
16995025004;COLOMBIA;GUAVIARE;EL RETORNO;MORICHAL;20210611
16995025005;COLOMBIA;GUAVIARE;EL RETORNO;SAN LUCAS;20210611
16995025006;COLOMBIA;GUAVIARE;EL RETORNO;LA FORTALEZA;20210611
16995025007;COLOMBIA;GUAVIARE;EL RETORNO;MIROLINDO;20210611
16995200000;COLOMBIA;GUAVIARE;MIRAFLORES;MIRAFLORES;20210611
16995200001;COLOMBIA;GUAVIARE;MIRAFLORES;BARRANQUILLITA;20210611
16995200002;COLOMBIA;GUAVIARE;MIRAFLORES;LAGOS DEL DORADO;20210611
16995200003;COLOMBIA;GUAVIARE;MIRAFLORES;LAS PAVAS;20210611
16995200004;COLOMBIA;GUAVIARE;MIRAFLORES;BUENOS AIRES;20210611
16995200007;COLOMBIA;GUAVIARE;MIRAFLORES;PUEBLO NUEVO;20210611
16995200009;COLOMBIA;GUAVIARE;MIRAFLORES;PUERTO NARE;20210611
16995200010;COLOMBIA;GUAVIARE;MIRAFLORES;PUERTO SANTANDER;20210611
16995200013;COLOMBIA;GUAVIARE;MIRAFLORES;PUERTO LAGRIMAS;20210611
16941001000;COLOMBIA;HUILA;NEIVA;NEIVA;20210611
16941001001;COLOMBIA;HUILA;NEIVA;CAGUAN;20210611
16941001002;COLOMBIA;HUILA;NEIVA;CHAPINERO;20210611
16941001003;COLOMBIA;HUILA;NEIVA;FORTALECILLAS;20210611
16941001004;COLOMBIA;HUILA;NEIVA;GUACIRCO;20210611
16941001006;COLOMBIA;HUILA;NEIVA;ORGANOS;20210611
16941001007;COLOMBIA;HUILA;NEIVA;PALACIO;20210611
16941001008;COLOMBIA;HUILA;NEIVA;PENAS BLANCAS;20210611
16941001009;COLOMBIA;HUILA;NEIVA;SAN ANTONIO;20210611
16941001011;COLOMBIA;HUILA;NEIVA;SAN LUIS;20210611
16941001012;COLOMBIA;HUILA;NEIVA;VEGALARGA;20210611
16941001013;COLOMBIA;HUILA;NEIVA;EL TRIUNFO;20210611
16941001014;COLOMBIA;HUILA;NEIVA;SAN FRANCISCO;20210611
16941001016;COLOMBIA;HUILA;NEIVA;EL COLEGIO;20210611
16941001017;COLOMBIA;HUILA;NEIVA;SAN ANTONIO DE ANACONIA;20210611
16941001018;COLOMBIA;HUILA;NEIVA;AIPECITO;20210611
16941001022;COLOMBIA;HUILA;NEIVA;EL VENADO;20210611
16941001024;COLOMBIA;HUILA;NEIVA;PIEDRA MARCADA;20210611
16941001029;COLOMBIA;HUILA;NEIVA;CEDRALITO;20210611
16941001030;COLOMBIA;HUILA;NEIVA;LA MATA;20210611
16941001031;COLOMBIA;HUILA;NEIVA;PRADERA;20210611
16941006000;COLOMBIA;HUILA;ACEVEDO;ACEVEDO;20210611
16941006001;COLOMBIA;HUILA;ACEVEDO;SAN ADOLFO;20210611
16941006003;COLOMBIA;HUILA;ACEVEDO;PUEBLO VIEJO;20210611
16941006004;COLOMBIA;HUILA;ACEVEDO;LA TIJINA;20210611
16919760003;COLOMBIA;CAUCA;SOTARA;EL CRUCERO;20210611
16919760004;COLOMBIA;CAUCA;SOTARA;HATOFRIO;20210611
16919760005;COLOMBIA;CAUCA;SOTARA;LA PAZ;20210611
16919760006;COLOMBIA;CAUCA;SOTARA;PIEDRA DE LEON;20210611
16919760007;COLOMBIA;CAUCA;SOTARA;RIO BLANCO;20210611
16919760008;COLOMBIA;CAUCA;SOTARA;BUENAVISTA;20210611
16919760009;COLOMBIA;CAUCA;SOTARA;SACHACOCO;20210611
16919760010;COLOMBIA;CAUCA;SOTARA;EL CARMEN;20210611
16919760011;COLOMBIA;CAUCA;SOTARA;PUEBLOQUEMADO;20210611
16919780000;COLOMBIA;CAUCA;SUAREZ;SUAREZ;20210611
16919780001;COLOMBIA;CAUCA;SUAREZ;EL HATO;20210611
16919780002;COLOMBIA;CAUCA;SUAREZ;LA MESETA;20210611
16919780003;COLOMBIA;CAUCA;SUAREZ;ASNAZU;20210611
16919780004;COLOMBIA;CAUCA;SUAREZ;GELIMA LA TOMA;20210611
16919780005;COLOMBIA;CAUCA;SUAREZ;MATECANA;20210611
16919780006;COLOMBIA;CAUCA;SUAREZ;BELLAVISTA;20210611
16919780007;COLOMBIA;CAUCA;SUAREZ;LA ROMA;20210611
16919780008;COLOMBIA;CAUCA;SUAREZ;LA BETULIA;20210611
16919780009;COLOMBIA;CAUCA;SUAREZ;MINDALA;20210611
16919780010;COLOMBIA;CAUCA;SUAREZ;AGUA CLARA CANELAR;20210611
16919785000;COLOMBIA;CAUCA;SUCRE-CAUCA;SUCRE;20210611
16919785001;COLOMBIA;CAUCA;SUCRE-CAUCA;EL PARAISO;20210611
16919785002;COLOMBIA;CAUCA;SUCRE-CAUCA;CASCADAS;20210611
16919785003;COLOMBIA;CAUCA;SUCRE-CAUCA;CRUCERO BELLO;20210611
16919785004;COLOMBIA;CAUCA;SUCRE-CAUCA;EL CARMELO;20210611
16919785005;COLOMBIA;CAUCA;SUCRE-CAUCA;EL FRESNO;20210611
16919785006;COLOMBIA;CAUCA;SUCRE-CAUCA;EL RETIRO;20210611
16919785007;COLOMBIA;CAUCA;SUCRE-CAUCA;EL TESORO;20210611
16919785008;COLOMBIA;CAUCA;SUCRE-CAUCA;LA CEJA;20210611
16919785009;COLOMBIA;CAUCA;SUCRE-CAUCA;LA CUMBRE;20210611
16919785010;COLOMBIA;CAUCA;SUCRE-CAUCA;MAZAMORRAS;20210611
16919785011;COLOMBIA;CAUCA;SUCRE-CAUCA;TEQUENDAMA;20210611
16919807000;COLOMBIA;CAUCA;TIMBIO;TIMBIO;20210611
16919807001;COLOMBIA;CAUCA;TIMBIO;CAMPOSANO;20210611
16919807002;COLOMBIA;CAUCA;TIMBIO;CINCODIAS;20210611
16919807007;COLOMBIA;CAUCA;TIMBIO;CRUCES;20210611
16919807013;COLOMBIA;CAUCA;TIMBIO;ANTOMORENO;20210611
16919807014;COLOMBIA;CAUCA;TIMBIO;LA MARTICA;20210611
16919807015;COLOMBIA;CAUCA;TIMBIO;SANTA MARIA;20210611
16919809000;COLOMBIA;CAUCA;TIMBIQUI;TIMBIQUI;20210611
16919809001;COLOMBIA;CAUCA;TIMBIQUI;BUBUEY;20210611
16919809002;COLOMBIA;CAUCA;TIMBIQUI;CAMARONES;20210611
16919809003;COLOMBIA;CAUCA;TIMBIQUI;COTEJE;20210611
16919809004;COLOMBIA;CAUCA;TIMBIQUI;EL CUERVAL;20210611
16927580006;COLOMBIA;CHOCO;RIO IRO;SANTA BARBARA;20210611
16927600000;COLOMBIA;CHOCO;RIO QUITO;PAIMADO;20210611
16927600001;COLOMBIA;CHOCO;RIO QUITO;BOCA DE APARTADO;20210611
16927600002;COLOMBIA;CHOCO;RIO QUITO;LA PUNTA ANTADO;20210611
16927600003;COLOMBIA;CHOCO;RIO QUITO;SAN ISIDRO;20210611
16927600004;COLOMBIA;CHOCO;RIO QUITO;VILLACONTO;20210611
16927600005;COLOMBIA;CHOCO;RIO QUITO;BOCA DE PAIMADO;20210611
16927600006;COLOMBIA;CHOCO;RIO QUITO;CHIGUARANDO ALTO;20210611
16927600007;COLOMBIA;CHOCO;RIO QUITO;CHIVIGUIDO;20210611
16927600008;COLOMBIA;CHOCO;RIO QUITO;GUAYABALITO;20210611
16927600009;COLOMBIA;CHOCO;RIO QUITO;LA PUNTA;20210611
16927600010;COLOMBIA;CHOCO;RIO QUITO;LA SOLEDAD;20210611
16927600011;COLOMBIA;CHOCO;RIO QUITO;LOMA DE LOS GAMBOA;20210611
16927615000;COLOMBIA;CHOCO;RIOSUCIO;RIOSUCIO;20210611
16927615001;COLOMBIA;CHOCO;RIOSUCIO;BOCAS DE CURBARADO;20210611
16927615003;COLOMBIA;CHOCO;RIOSUCIO;DOMINGODO;20210611
16927615004;COLOMBIA;CHOCO;RIOSUCIO;JIGUAMIANDO;20210611
16927615005;COLOMBIA;CHOCO;RIOSUCIO;LA GRANDE;20210611
16927615006;COLOMBIA;CHOCO;RIOSUCIO;LA HONDA;20210611
16927615007;COLOMBIA;CHOCO;RIOSUCIO;LA LARGA;20210611
16927615008;COLOMBIA;CHOCO;RIOSUCIO;PEYE;20210611
16927615009;COLOMBIA;CHOCO;RIOSUCIO;SALAQUI;20210611
16927615010;COLOMBIA;CHOCO;RIOSUCIO;SAUTATA (PERANCHO);20210611
16927615011;COLOMBIA;CHOCO;RIOSUCIO;TAMBORAL;20210611
16927615012;COLOMBIA;CHOCO;RIOSUCIO;TRUANDO;20210611
16927615013;COLOMBIA;CHOCO;RIOSUCIO;TURRIQUITADO;20210611
16927615015;COLOMBIA;CHOCO;RIOSUCIO;VILLANUEVA;20210611
16927615016;COLOMBIA;CHOCO;RIOSUCIO;ALTO RIOSUCIO;20210611
16927615017;COLOMBIA;CHOCO;RIOSUCIO;CHINTADO;20210611
16927615018;COLOMBIA;CHOCO;RIOSUCIO;LA TERESITA;20210611
16927615019;COLOMBIA;CHOCO;RIOSUCIO;LA RAYA;20210611
16927615020;COLOMBIA;CHOCO;RIOSUCIO;LA TRAVESIA;20210611
16927615022;COLOMBIA;CHOCO;RIOSUCIO;PERANCHITO;20210611
16927615023;COLOMBIA;CHOCO;RIOSUCIO;BELEN DE BAJIRA;20210611
16927615024;COLOMBIA;CHOCO;RIOSUCIO;LA ISLETA;20210611
16927615026;COLOMBIA;CHOCO;RIOSUCIO;VENECIA;20210611
16927615027;COLOMBIA;CHOCO;RIOSUCIO;PTE AMERICA-CACARICA;20210611
16927615029;COLOMBIA;CHOCO;RIOSUCIO;TAPARAL;20210611
16927615030;COLOMBIA;CHOCO;RIOSUCIO;PEDEGUITA;20210611
16927615031;COLOMBIA;CHOCO;RIOSUCIO;MONTANO;20210611
16927615032;COLOMBIA;CHOCO;RIOSUCIO;BRASITO;20210611
16927615034;COLOMBIA;CHOCO;RIOSUCIO;CAMPO ALEGRE;20210611
16927615035;COLOMBIA;CHOCO;RIOSUCIO;LEONCITO;20210611
16923807007;COLOMBIA;CORDOBA;TIERRALTA;SANTAFE DE RALITO;20210611
16923807008;COLOMBIA;CORDOBA;TIERRALTA;SEVERINERA;20210611
16923807010;COLOMBIA;CORDOBA;TIERRALTA;VOLADOR;20210611
16923807017;COLOMBIA;CORDOBA;TIERRALTA;FRASQUILLO;20210611
16923807022;COLOMBIA;CORDOBA;TIERRALTA;PALMIRA;20210611
16923807026;COLOMBIA;CORDOBA;TIERRALTA;LOS MORALES;20210611
16923807027;COLOMBIA;CORDOBA;TIERRALTA;SANTA MARTA;20210611
16923807028;COLOMBIA;CORDOBA;TIERRALTA;VILLA PROVIDENCIA;20210611
16923807029;COLOMBIA;CORDOBA;TIERRALTA;CRUCITO;20210611
16923807031;COLOMBIA;CORDOBA;TIERRALTA;BATATA;20210611
16923807032;COLOMBIA;CORDOBA;TIERRALTA;PUEBLO CEDRO;20210611
16923807034;COLOMBIA;CORDOBA;TIERRALTA;BONITO VIENTO;20210611
16923807035;COLOMBIA;CORDOBA;TIERRALTA;SAN FELIPE CADILLO;20210611
16923807039;COLOMBIA;CORDOBA;TIERRALTA;LA OSA;20210611
16923815000;COLOMBIA;CORDOBA;TUCHIN;TUCHIN;20210611
16923815001;COLOMBIA;CORDOBA;TUCHIN;BARBACOAS;20210611
16923815002;COLOMBIA;CORDOBA;TUCHIN;CRUZ CHIQUITA;20210611
16923815004;COLOMBIA;CORDOBA;TUCHIN;FLECHAS;20210611
16923815005;COLOMBIA;CORDOBA;TUCHIN;GUAYMARAL;20210611
16923815006;COLOMBIA;CORDOBA;TUCHIN;MOLINA;20210611
16923815007;COLOMBIA;CORDOBA;TUCHIN;NUEVA ESTRELLA;20210611
16923815009;COLOMBIA;CORDOBA;TUCHIN;SAN JUAN DE LA CRUZ;20210611
16923815010;COLOMBIA;CORDOBA;TUCHIN;VIDALES;20210611
16923815011;COLOMBIA;CORDOBA;TUCHIN;ALGODONCILLO;20210611
16923855000;COLOMBIA;CORDOBA;VALENCIA;VALENCIA;20210611
16923855001;COLOMBIA;CORDOBA;VALENCIA;RIO NUEVO;20210611
16923855002;COLOMBIA;CORDOBA;VALENCIA;VIJAGUAL;20210611
16923855003;COLOMBIA;CORDOBA;VALENCIA;VILLANUEVA;20210611
16923855004;COLOMBIA;CORDOBA;VALENCIA;LOMA LARGA;20210611
16923855006;COLOMBIA;CORDOBA;VALENCIA;MATA DE MAIZ;20210611
16923855007;COLOMBIA;CORDOBA;VALENCIA;LAS PALMAS;20210611
16923855008;COLOMBIA;CORDOBA;VALENCIA;BUENAVISTA;20210611
16923855009;COLOMBIA;CORDOBA;VALENCIA;EL REPOSO;20210611
16923855012;COLOMBIA;CORDOBA;VALENCIA;LAS PIEDRAS;20210611
16923855013;COLOMBIA;CORDOBA;VALENCIA;JARAGUAY;20210611
16923855015;COLOMBIA;CORDOBA;VALENCIA;SANTO DOMINGO;20210611
16923855016;COLOMBIA;CORDOBA;VALENCIA;MANZANARES;20210611
16923855017;COLOMBIA;CORDOBA;VALENCIA;SAN RAFAEL;20210611
16923855018;COLOMBIA;CORDOBA;VALENCIA;COCUELO ARRIBA;20210611
16923855019;COLOMBIA;CORDOBA;VALENCIA;GUADUAL CENTRAL;20210611
16923855020;COLOMBIA;CORDOBA;VALENCIA;JERICO;20210611
16923855021;COLOMBIA;CORDOBA;VALENCIA;LA LIBERTAD;20210611
16923855022;COLOMBIA;CORDOBA;VALENCIA;MARSELLA;20210611
16941006005;COLOMBIA;HUILA;ACEVEDO;SAN MARCOS;20210611
16941006010;COLOMBIA;HUILA;ACEVEDO;DELICIAS;20210611
16941006011;COLOMBIA;HUILA;ACEVEDO;EL CARMEN;20210611
16941006012;COLOMBIA;HUILA;ACEVEDO;LA VICTORIA;20210611
16941006015;COLOMBIA;HUILA;ACEVEDO;SAN JOSE DE RIECITO;20210611
16941006017;COLOMBIA;HUILA;ACEVEDO;SALADO;20210611
16941013000;COLOMBIA;HUILA;AGRADO;AGRADO;20210611
16941013001;COLOMBIA;HUILA;AGRADO;LA CANADA;20210611
16941013002;COLOMBIA;HUILA;AGRADO;ESCALERETA;20210611
16941013003;COLOMBIA;HUILA;AGRADO;SAN JOSE DE BELEN;20210611
16941016000;COLOMBIA;HUILA;AIPE;AIPE;20210611
16941016001;COLOMBIA;HUILA;AIPE;PRAGA;20210611
16941016002;COLOMBIA;HUILA;AIPE;SANTA RITA;20210611
16941016003;COLOMBIA;HUILA;AIPE;PATA;20210611
16941016004;COLOMBIA;HUILA;AIPE;CRUCE DE GUACIRCO;20210611
16941016007;COLOMBIA;HUILA;AIPE;SAN MIGUEL;20210611
16941016008;COLOMBIA;HUILA;AIPE;MESITAS;20210611
16941016009;COLOMBIA;HUILA;AIPE;VENTANAS;20210611
16941020000;COLOMBIA;HUILA;ALGECIRAS;ALGECIRAS;20210611
16941020001;COLOMBIA;HUILA;ALGECIRAS;EL PARAISO VIEJO;20210611
16941020002;COLOMBIA;HUILA;ALGECIRAS;LA ARCADIA;20210611
16941020003;COLOMBIA;HUILA;ALGECIRAS;EL TORO;20210611
16941020005;COLOMBIA;HUILA;ALGECIRAS;EL PUENTE;20210611
16941020006;COLOMBIA;HUILA;ALGECIRAS;PARAISO NUEVO;20210611
16941026000;COLOMBIA;HUILA;ALTAMIRA;ALTAMIRA;20210611
16941026002;COLOMBIA;HUILA;ALTAMIRA;PAJIJI;20210611
16941026003;COLOMBIA;HUILA;ALTAMIRA;GRIFO;20210611
16941026004;COLOMBIA;HUILA;ALTAMIRA;LLANO DE LA VIRGEN;20210611
16941026005;COLOMBIA;HUILA;ALTAMIRA;PUENTE;20210611
16941078000;COLOMBIA;HUILA;BARAYA;BARAYA;20210611
16941078010;COLOMBIA;HUILA;BARAYA;LA UNION;20210611
16941078011;COLOMBIA;HUILA;BARAYA;TURQUESTAN;20210611
16941132000;COLOMBIA;HUILA;CAMPOALEGRE;CAMPOALEGRE;20210611
16941132001;COLOMBIA;HUILA;CAMPOALEGRE;LA VEGA;20210611
16941132002;COLOMBIA;HUILA;CAMPOALEGRE;OTAS;20210611
16941132003;COLOMBIA;HUILA;CAMPOALEGRE;BAJO PIRAVANTE;20210611
16941132004;COLOMBIA;HUILA;CAMPOALEGRE;RIO NEIVA;20210611
16941206000;COLOMBIA;HUILA;COLOMBIA;COLOMBIA;20210611
16941206001;COLOMBIA;HUILA;COLOMBIA;MONGUI;20210611
16941206002;COLOMBIA;HUILA;COLOMBIA;SANTANA;20210611
16941206003;COLOMBIA;HUILA;COLOMBIA;POTRERO GRANDE;20210611
16941206004;COLOMBIA;HUILA;COLOMBIA;LAS LAJAS;20210611
16941206005;COLOMBIA;HUILA;COLOMBIA;SAN MARCOS;20210611
16941206006;COLOMBIA;HUILA;COLOMBIA;LOS RIOS;20210611
16919809005;COLOMBIA;CAUCA;TIMBIQUI;PETE;20210611
16919809006;COLOMBIA;CAUCA;TIMBIQUI;SAN BERNARDO;20210611
16919809007;COLOMBIA;CAUCA;TIMBIQUI;SAN JOSE;20210611
16919809008;COLOMBIA;CAUCA;TIMBIQUI;SANTA MARIA;20210611
16919809009;COLOMBIA;CAUCA;TIMBIQUI;SANTA ROSA DE SAIJA;20210611
16919809010;COLOMBIA;CAUCA;TIMBIQUI;CHETE;20210611
16919809011;COLOMBIA;CAUCA;TIMBIQUI;BOCA DE PATIA;20210611
16919809012;COLOMBIA;CAUCA;TIMBIQUI;EL CHARCO;20210611
16919809013;COLOMBIA;CAUCA;TIMBIQUI;EL REALITO;20210611
16919809014;COLOMBIA;CAUCA;TIMBIQUI;CHACON;20210611
16919809015;COLOMBIA;CAUCA;TIMBIQUI;BRAZO CORTO;20210611
16919809016;COLOMBIA;CAUCA;TIMBIQUI;INFI;20210611
16919809017;COLOMBIA;CAUCA;TIMBIQUI;LLANO GRANDE;20210611
16919809018;COLOMBIA;CAUCA;TIMBIQUI;CUPI;20210611
16919809019;COLOMBIA;CAUCA;TIMBIQUI;SOLEDAD DE YANTIN;20210611
16919809020;COLOMBIA;CAUCA;TIMBIQUI;SAN MIGUEL;20210611
16919809021;COLOMBIA;CAUCA;TIMBIQUI;COROZAL;20210611
16919809022;COLOMBIA;CAUCA;TIMBIQUI;CABECITAL;20210611
16919809023;COLOMBIA;CAUCA;TIMBIQUI;PUERTO SAIJA;20210611
16919809024;COLOMBIA;CAUCA;TIMBIQUI;ANGOSTURA;20210611
16919809025;COLOMBIA;CAUCA;TIMBIQUI;GUANGUI;20210611
16919821000;COLOMBIA;CAUCA;TORIBIO;TORIBIO;20210611
16919821004;COLOMBIA;CAUCA;TORIBIO;NATALA;20210611
16919821005;COLOMBIA;CAUCA;TORIBIO;SAN FRANCISCO;20210611
16919821006;COLOMBIA;CAUCA;TORIBIO;SANTO DOMINGO;20210611
16919821007;COLOMBIA;CAUCA;TORIBIO;TACUEYO;20210611
16919824000;COLOMBIA;CAUCA;TOTORO;TOTORO;20210611
16919824002;COLOMBIA;CAUCA;TOTORO;GABRIEL LOPEZ;20210611
16919824004;COLOMBIA;CAUCA;TOTORO;PANIQUITA;20210611
